RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_Threat,AI_ComplexHandling,AI_AgentImpact_Productivity,AI_AgentImpact_Automation,AI_AgentImpact_Quality,AI_AgentImpact_Learning,AI_AgentImpact_ProblemSolving,AI_AgentImpact_Collaboration,JobSatisfaction,AI_UseForLearning,AI_LearnEngagement
19878,100.0,12.5,8,17.77777777777778,100.0,75.0,0.0,75.0,,,,,,,70.0,50,13.333333333333334
19879,100.0,50.0,5,11.11111111111111,75.0,75.0,0.0,25.0,75.0,100.0,100.0,100.0,50.0,75.0,50.0,0,3.3333333333333335
19880,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19881,,0.0,0,0.0,,,,,,,,,,,,0,10.0
19882,75.0,12.5,0,0.0,75.0,50.0,0.0,75.0,,,,,,,90.0,50,3.3333333333333335
19883,100.0,12.5,3,6.666666666666667,75.0,50.0,0.0,25.0,,,,,,,90.0,50,0.0
19884,40.0,12.5,5,11.11111111111111,50.0,50.0,50.0,25.0,75.0,50.0,25.0,75.0,50.0,25.0,,50,0.0
19885,,0.0,0,0.0,25.0,25.0,,0.0,,,,,,,,0,3.3333333333333335
19886,100.0,68.75,12,26.666666666666668,100.0,75.0,0.0,75.0,87.5,75.0,75.0,100.0,100.0,75.0,70.0,100,13.333333333333334
19887,100.0,18.75,9,20.0,75.0,50.0,50.0,75.0,62.5,75.0,50.0,75.0,50.0,50.0,80.0,50,20.0
19888,100.0,25.0,4,8.88888888888889,75.0,75.0,0.0,25.0,,,,,,,80.0,50,3.3333333333333335
19889,100.0,50.0,8,17.77777777777778,100.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,0,13.333333333333334
19890,40.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0.0
19891,75.0,0.0,0,0.0,50.0,75.0,100.0,100.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,0,10.0
19892,100.0,31.25,8,17.77777777777778,75.0,50.0,50.0,50.0,,,,,,,80.0,50,20.0
19893,100.0,12.5,9,20.0,100.0,75.0,0.0,75.0,75.0,75.0,50.0,25.0,25.0,25.0,70.0,0,16.666666666666664
19894,75.0,12.5,7,15.555555555555555,75.0,75.0,0.0,75.0,75.0,50.0,50.0,75.0,100.0,50.0,60.0,50,10.0
19895,100.0,0.0,1,2.2222222222222223,75.0,25.0,0.0,50.0,75.0,100.0,75.0,75.0,75.0,50.0,80.0,0,3.3333333333333335
19896,,0.0,0,0.0,,,100.0,,,,,,,,40.0,0,10.0
19897,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19898,100.0,43.75,7,15.555555555555555,100.0,75.0,100.0,75.0,75.0,75.0,75.0,75.0,75.0,50.0,,50,13.333333333333334
19899,0.0,0.0,4,8.88888888888889,50.0,25.0,0.0,,,,,,,,80.0,0,0.0
19900,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19901,,0.0,2,4.444444444444445,25.0,25.0,0.0,0.0,62.5,0.0,50.0,0.0,0.0,0.0,80.0,0,0.0
19902,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19903,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19904,,0.0,0,0.0,,,0.0,,,,,,,,80.0,0,0.0
19905,0.0,0.0,0,0.0,50.0,25.0,0.0,,,,,,,,70.0,0,0.0
19906,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,100.0,0,0.0
19907,100.0,37.5,0,0.0,100.0,100.0,100.0,100.0,,,,,,,80.0,100,3.3333333333333335
19908,40.0,6.25,6,13.333333333333334,75.0,75.0,0.0,25.0,100.0,50.0,50.0,75.0,100.0,50.0,,0,13.333333333333334
19909,,0.0,0,0.0,,,,,,,,,,,,0,3.3333333333333335
19910,40.0,6.25,5,11.11111111111111,50.0,25.0,0.0,25.0,,,,,,,,50,13.333333333333334
19911,40.0,6.25,0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,25.0,75.0,0.0,0.0,,0,0.0
19912,,0.0,0,0.0,50.0,50.0,50.0,,,,,,,,,0,0.0
19913,75.0,12.5,5,11.11111111111111,50.0,25.0,50.0,25.0,62.5,25.0,25.0,50.0,25.0,50.0,70.0,0,13.333333333333334
19914,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19915,100.0,18.75,10,22.22222222222222,100.0,50.0,0.0,50.0,75.0,100.0,75.0,75.0,75.0,50.0,60.0,0,3.3333333333333335
19916,0.0,0.0,6,13.333333333333334,0.0,25.0,0.0,0.0,,,,,,,80.0,0,0.0
19917,40.0,0.0,2,4.444444444444445,75.0,75.0,0.0,75.0,,,,,,,,0,10.0
19918,75.0,0.0,1,2.2222222222222223,75.0,75.0,0.0,25.0,,,,,,,80.0,0,13.333333333333334
19919,100.0,12.5,12,26.666666666666668,75.0,75.0,50.0,75.0,,,,,,,80.0,0,10.0
19920,0.0,0.0,0,0.0,0.0,25.0,0.0,0.0,,,,,,,,0,0.0
19921,0.0,0.0,6,13.333333333333334,0.0,0.0,0.0,0.0,,,,,,,,0,0.0
19922,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19923,0.0,0.0,1,2.2222222222222223,0.0,0.0,0.0,0.0,50.0,50.0,0.0,25.0,25.0,0.0,100.0,0,0.0
19924,100.0,25.0,16,35.55555555555556,100.0,25.0,0.0,25.0,,,,,,,70.0,0,6.666666666666667
19925,,0.0,0,0.0,,,,,,,,,,,,0,6.666666666666667
19926,100.0,12.5,12,26.666666666666668,75.0,50.0,0.0,50.0,62.5,25.0,0.0,100.0,50.0,50.0,60.0,100,16.666666666666664
19927,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19928,75.0,6.25,12,26.666666666666668,50.0,0.0,0.0,25.0,,,,,,,80.0,0,10.0
19929,0.0,0.0,9,20.0,0.0,0.0,0.0,25.0,,,,,,,,0,0.0
19930,,0.0,0,0.0,,,,,,,,,,,,0,3.3333333333333335
19931,40.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,80.0,0,0.0
19932,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19933,0.0,0.0,3,6.666666666666667,0.0,0.0,50.0,0.0,,,,,,,50.0,0,0.0
19934,40.0,12.5,6,13.333333333333334,75.0,50.0,50.0,25.0,,,,,,,,0,6.666666666666667
19935,,0.0,3,6.666666666666667,75.0,50.0,50.0,50.0,,,,,,,80.0,0,13.333333333333334
19936,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19937,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,70.0,0,0.0
19938,75.0,0.0,1,2.2222222222222223,75.0,25.0,0.0,25.0,,,,,,,80.0,0,0.0
19939,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19940,0.0,0.0,2,4.444444444444445,0.0,0.0,0.0,,,,,,,,,0,0.0
19941,100.0,0.0,0,0.0,50.0,25.0,0.0,0.0,,,,,,,80.0,0,10.0
19942,40.0,0.0,3,6.666666666666667,75.0,25.0,100.0,,,,,,,,50.0,0,6.666666666666667
19943,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19944,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19945,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19946,40.0,0.0,0,0.0,50.0,25.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,,0,0.0
19947,0.0,0.0,3,6.666666666666667,50.0,50.0,0.0,,,,,,,,80.0,0,0.0
19948,0.0,0.0,0,0.0,25.0,0.0,0.0,0.0,,,,,,,70.0,0,0.0
19949,40.0,0.0,2,4.444444444444445,75.0,75.0,0.0,25.0,,,,,,,70.0,0,3.3333333333333335
19950,75.0,25.0,5,11.11111111111111,75.0,25.0,0.0,25.0,,,,,,,,100,0.0
19951,0.0,0.0,5,11.11111111111111,0.0,0.0,0.0,0.0,,,,,,,70.0,0,16.666666666666664
19952,100.0,0.0,4,8.88888888888889,75.0,0.0,50.0,25.0,,,,,,,60.0,0,0.0
19953,100.0,12.5,6,13.333333333333334,75.0,75.0,50.0,25.0,100.0,100.0,100.0,100.0,100.0,75.0,70.0,50,16.666666666666664
19954,,0.0,0,0.0,,,,,,,,,,,,0,13.333333333333334
19955,75.0,25.0,3,6.666666666666667,75.0,25.0,0.0,25.0,,,,,,,70.0,100,6.666666666666667
19956,100.0,18.75,5,11.11111111111111,75.0,75.0,0.0,25.0,62.5,50.0,75.0,100.0,75.0,0.0,,50,0.0
19957,100.0,6.25,3,6.666666666666667,75.0,25.0,50.0,50.0,,,,,,,80.0,0,6.666666666666667
19958,40.0,0.0,0,0.0,25.0,50.0,0.0,50.0,,,,,,,,0,0.0
19959,0.0,0.0,20,44.44444444444444,25.0,0.0,0.0,0.0,,,,,,,80.0,0,0.0
19960,100.0,25.0,2,4.444444444444445,75.0,75.0,0.0,50.0,87.5,100.0,50.0,50.0,75.0,50.0,90.0,50,10.0
19961,100.0,18.75,2,4.444444444444445,75.0,25.0,50.0,,75.0,100.0,25.0,50.0,0.0,0.0,50.0,0,6.666666666666667
19962,100.0,6.25,0,0.0,100.0,100.0,0.0,75.0,,,,,,,80.0,0,0.0
19963,75.0,12.5,6,13.333333333333334,75.0,75.0,50.0,0.0,,,,,,,,50,3.3333333333333335
19964,75.0,6.25,3,6.666666666666667,50.0,25.0,0.0,25.0,25.0,25.0,0.0,50.0,50.0,0.0,60.0,0,0.0
19965,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19966,40.0,0.0,4,8.88888888888889,25.0,50.0,0.0,25.0,,,,,,,50.0,0,6.666666666666667
19967,100.0,18.75,2,4.444444444444445,75.0,75.0,0.0,50.0,87.5,100.0,100.0,100.0,75.0,50.0,90.0,0,10.0
19968,,0.0,0,0.0,,,0.0,,,,,,,,,0,0.0
19969,100.0,18.75,6,13.333333333333334,75.0,75.0,0.0,25.0,,,,,,,90.0,0,0.0
19970,100.0,6.25,12,26.666666666666668,75.0,25.0,0.0,75.0,,,,,,,60.0,0,3.3333333333333335
19971,,0.0,0,0.0,50.0,50.0,0.0,,,,,,,,100.0,0,6.666666666666667
19972,75.0,0.0,3,6.666666666666667,75.0,25.0,50.0,0.0,,,,,,,60.0,0,0.0
19973,75.0,25.0,5,11.11111111111111,50.0,0.0,100.0,50.0,,,,,,,,0,3.3333333333333335
19974,100.0,31.25,3,6.666666666666667,75.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,25.0,0.0,80.0,50,3.3333333333333335
19975,75.0,6.25,0,0.0,75.0,75.0,50.0,75.0,,,,,,,70.0,0,3.3333333333333335
19976,100.0,6.25,12,26.666666666666668,75.0,75.0,0.0,25.0,,,,,,,90.0,0,10.0
19977,75.0,12.5,4,8.88888888888889,100.0,75.0,50.0,75.0,100.0,,100.0,100.0,75.0,75.0,,50,16.666666666666664
19978,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19979,100.0,12.5,11,24.444444444444443,100.0,75.0,0.0,75.0,75.0,75.0,50.0,75.0,50.0,0.0,80.0,0,3.3333333333333335
19980,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19981,,0.0,0,0.0,,,0.0,,,,,,,,,0,10.0
19982,75.0,12.5,3,6.666666666666667,75.0,50.0,0.0,75.0,75.0,50.0,75.0,75.0,50.0,50.0,,0,0.0
19983,100.0,0.0,1,2.2222222222222223,100.0,50.0,0.0,25.0,,,,,,,70.0,0,0.0
19984,75.0,18.75,5,11.11111111111111,75.0,75.0,100.0,75.0,,,,,,,90.0,0,3.3333333333333335
19985,,0.0,0,0.0,,,,,,,,,,,,0,0.0
19986,0.0,0.0,2,4.444444444444445,0.0,0.0,50.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,50.0,0,0.0
19987,,6.25,4,8.88888888888889,50.0,0.0,0.0,,,,,,,,60.0,50,0.0
19988,100.0,25.0,2,4.444444444444445,75.0,75.0,0.0,50.0,,,,,,,,0,3.3333333333333335
19989,40.0,0.0,5,11.11111111111111,50.0,25.0,0.0,50.0,62.5,25.0,0.0,25.0,75.0,0.0,,0,16.666666666666664
19990,75.0,12.5,2,4.444444444444445,75.0,50.0,50.0,25.0,,,,,,,80.0,50,3.3333333333333335
19991,100.0,18.75,1,2.2222222222222223,75.0,25.0,0.0,25.0,,,,,,,70.0,50,6.666666666666667
19992,100.0,25.0,5,11.11111111111111,75.0,75.0,100.0,50.0,,,,,,,,50,10.0
19993,,25.0,0,0.0,75.0,50.0,50.0,50.0,75.0,100.0,75.0,75.0,75.0,75.0,60.0,0,10.0
19994,100.0,18.75,3,6.666666666666667,50.0,25.0,0.0,,,,,,,,90.0,50,0.0
19995,0.0,0.0,5,11.11111111111111,50.0,0.0,0.0,,,,,,,,100.0,0,0.0
19996,,0.0,0,0.0,,,50.0,,,,,,,,40.0,0,0.0
19997,,0.0,0,0.0,,,,,,,,,,,,0,13.333333333333334
19998,100.0,6.25,4,8.88888888888889,100.0,75.0,100.0,75.0,62.5,50.0,75.0,50.0,100.0,25.0,50.0,0,6.666666666666667
19999,0.0,0.0,1,2.2222222222222223,25.0,25.0,0.0,,,,,,,,100.0,0,0.0
20000,75.0,6.25,5,11.11111111111111,75.0,50.0,100.0,50.0,,,,,,,60.0,50,0.0
20001,100.0,0.0,5,11.11111111111111,50.0,50.0,0.0,75.0,,,,,,,60.0,0,6.666666666666667
20002,100.0,6.25,10,22.22222222222222,75.0,25.0,0.0,0.0,,,,,,,40.0,0,6.666666666666667
20003,100.0,18.75,5,11.11111111111111,75.0,75.0,50.0,50.0,50.0,50.0,,,,,30.0,0,20.0
20004,75.0,18.75,6,13.333333333333334,100.0,75.0,50.0,75.0,,,,,,,90.0,0,13.333333333333334
20005,40.0,0.0,4,8.88888888888889,25.0,0.0,0.0,0.0,,,,,,,70.0,0,0.0
20006,100.0,6.25,7,15.555555555555555,75.0,75.0,0.0,25.0,75.0,75.0,50.0,75.0,75.0,0.0,,0,10.0
20007,0.0,0.0,2,4.444444444444445,25.0,0.0,0.0,0.0,,,,,,,60.0,0,0.0
20008,,0.0,0,0.0,,,100.0,,,,,,,,,0,10.0
20009,100.0,0.0,3,6.666666666666667,50.0,25.0,0.0,,,,,,,,,0,3.3333333333333335
20010,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20011,,0.0,0,0.0,,,100.0,,,,,,,,,0,6.666666666666667
20012,100.0,50.0,3,6.666666666666667,100.0,50.0,50.0,75.0,100.0,100.0,75.0,100.0,100.0,25.0,50.0,50,20.0
20013,100.0,25.0,4,8.88888888888889,75.0,75.0,0.0,75.0,25.0,50.0,50.0,75.0,25.0,50.0,40.0,100,6.666666666666667
20014,75.0,0.0,2,4.444444444444445,100.0,100.0,0.0,100.0,,,,,,,100.0,0,6.666666666666667
20015,75.0,12.5,0,0.0,100.0,75.0,0.0,75.0,,,,,,,70.0,50,0.0
20016,100.0,0.0,5,11.11111111111111,50.0,25.0,0.0,0.0,,,,,,,70.0,0,0.0
20017,40.0,0.0,3,6.666666666666667,75.0,50.0,50.0,,,,,,,,90.0,0,0.0
20018,0.0,0.0,3,6.666666666666667,0.0,0.0,0.0,,,,,,,,60.0,0,0.0
20019,75.0,18.75,0,0.0,100.0,75.0,0.0,75.0,,,,,,,50.0,50,3.3333333333333335
20020,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20021,100.0,12.5,5,11.11111111111111,75.0,25.0,0.0,50.0,,,,,,,80.0,0,0.0
20022,,0.0,0,0.0,,,0.0,,,,,,,,100.0,0,0.0
20023,,0.0,3,6.666666666666667,50.0,0.0,50.0,,,,,,,,,0,0.0
20024,0.0,0.0,3,6.666666666666667,25.0,0.0,0.0,,,,,,,,100.0,0,0.0
20025,75.0,0.0,5,11.11111111111111,100.0,25.0,50.0,,,,,,,,,0,0.0
20026,0.0,0.0,3,6.666666666666667,25.0,25.0,0.0,0.0,,,,,,,70.0,0,0.0
20027,100.0,25.0,4,8.88888888888889,75.0,25.0,0.0,25.0,62.5,75.0,50.0,75.0,75.0,0.0,,0,0.0
20028,75.0,0.0,5,11.11111111111111,75.0,50.0,0.0,50.0,,,,,,,20.0,0,10.0
20029,100.0,12.5,7,15.555555555555555,100.0,0.0,0.0,100.0,62.5,75.0,100.0,100.0,75.0,25.0,100.0,0,3.3333333333333335
20030,40.0,12.5,4,8.88888888888889,25.0,25.0,0.0,,25.0,50.0,0.0,25.0,0.0,0.0,90.0,0,0.0
20031,100.0,31.25,2,4.444444444444445,75.0,75.0,0.0,75.0,,,,,,,100.0,0,6.666666666666667
20032,0.0,0.0,1,2.2222222222222223,0.0,,0.0,,,,,,,,90.0,0,0.0
20033,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20034,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20035,100.0,31.25,6,13.333333333333334,25.0,25.0,100.0,0.0,,,,,,,50.0,50,16.666666666666664
20036,,0.0,0,0.0,,,,,,,,,,,,0,6.666666666666667
20037,75.0,0.0,0,0.0,75.0,0.0,100.0,25.0,,,,,,,90.0,0,6.666666666666667
20038,75.0,12.5,5,11.11111111111111,0.0,25.0,0.0,25.0,,,,,,,70.0,0,10.0
20039,0.0,31.25,7,15.555555555555555,25.0,25.0,0.0,50.0,87.5,75.0,100.0,100.0,100.0,50.0,,0,3.3333333333333335
20040,100.0,0.0,4,8.88888888888889,50.0,25.0,0.0,,,,,,,,90.0,0,0.0
20041,100.0,0.0,0,0.0,100.0,100.0,100.0,100.0,,,,,,,100.0,0,0.0
20042,100.0,12.5,3,6.666666666666667,75.0,25.0,0.0,75.0,87.5,75.0,50.0,100.0,100.0,50.0,80.0,0,0.0
20043,100.0,31.25,15,33.33333333333333,100.0,75.0,100.0,75.0,,,,,,,90.0,0,16.666666666666664
20044,0.0,0.0,4,8.88888888888889,0.0,0.0,0.0,0.0,,,,,,,100.0,0,3.3333333333333335
20045,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20046,40.0,6.25,2,4.444444444444445,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0,10.0
20047,75.0,0.0,12,26.666666666666668,50.0,75.0,0.0,75.0,62.5,75.0,100.0,100.0,75.0,75.0,60.0,0,0.0
20048,100.0,12.5,0,0.0,75.0,75.0,0.0,50.0,,,,,,,30.0,0,3.3333333333333335
20049,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20050,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20051,,0.0,0,0.0,,,,,,,,,,,,0,10.0
20052,100.0,0.0,2,4.444444444444445,50.0,0.0,0.0,0.0,,,,,,,70.0,0,0.0
20053,0.0,0.0,2,4.444444444444445,50.0,25.0,0.0,,,,,,,,60.0,0,0.0
20054,100.0,25.0,4,8.88888888888889,100.0,50.0,0.0,75.0,,,,,,,60.0,0,3.3333333333333335
20055,100.0,6.25,0,0.0,100.0,25.0,0.0,75.0,,,,,,,80.0,0,3.3333333333333335
20056,40.0,0.0,0,0.0,50.0,25.0,50.0,,,,,,,,90.0,0,0.0
20057,40.0,0.0,2,4.444444444444445,25.0,25.0,0.0,,,,,,,,,0,0.0
20058,100.0,18.75,6,13.333333333333334,75.0,75.0,50.0,25.0,,,,,,,80.0,50,0.0
20059,100.0,12.5,6,13.333333333333334,75.0,25.0,0.0,0.0,,,,,,,70.0,0,6.666666666666667
20060,100.0,31.25,7,15.555555555555555,100.0,75.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,75.0,,50,16.666666666666664
20061,100.0,0.0,8,17.77777777777778,100.0,50.0,0.0,50.0,,,,,,,80.0,0,3.3333333333333335
20062,100.0,6.25,0,0.0,75.0,50.0,0.0,50.0,,,,,,,80.0,0,0.0
20063,100.0,18.75,7,15.555555555555555,100.0,75.0,100.0,0.0,87.5,100.0,75.0,100.0,0.0,0.0,70.0,0,6.666666666666667
20064,0.0,0.0,7,15.555555555555555,0.0,0.0,0.0,,,,,,,,70.0,0,0.0
20065,100.0,18.75,6,13.333333333333334,75.0,50.0,0.0,75.0,87.5,50.0,50.0,100.0,100.0,75.0,70.0,0,16.666666666666664
20066,,0.0,0,0.0,,,0.0,,,,,,,,80.0,0,0.0
20067,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20068,100.0,6.25,6,13.333333333333334,50.0,0.0,50.0,0.0,37.5,50.0,75.0,100.0,75.0,0.0,70.0,0,6.666666666666667
20069,75.0,0.0,0,0.0,75.0,50.0,0.0,50.0,,,,,,,70.0,0,0.0
20070,100.0,25.0,5,11.11111111111111,75.0,75.0,0.0,75.0,,,,,,,,0,3.3333333333333335
20071,100.0,25.0,5,11.11111111111111,100.0,50.0,0.0,25.0,100.0,100.0,50.0,75.0,25.0,50.0,90.0,50,16.666666666666664
20072,,0.0,0,0.0,,,0.0,,,,,,,,80.0,0,3.3333333333333335
20073,0.0,0.0,5,11.11111111111111,0.0,0.0,0.0,0.0,37.5,25.0,0.0,0.0,0.0,0.0,80.0,0,6.666666666666667
20074,100.0,25.0,4,8.88888888888889,100.0,75.0,100.0,0.0,75.0,75.0,50.0,100.0,75.0,50.0,30.0,0,3.3333333333333335
20075,,6.25,5,11.11111111111111,75.0,50.0,0.0,25.0,75.0,75.0,75.0,100.0,75.0,50.0,,0,6.666666666666667
20076,100.0,12.5,1,2.2222222222222223,100.0,75.0,50.0,75.0,,,,,,,70.0,0,3.3333333333333335
20077,100.0,6.25,2,4.444444444444445,40.0,75.0,100.0,25.0,,,,,,,60.0,0,3.3333333333333335
20078,75.0,0.0,6,13.333333333333334,0.0,0.0,0.0,25.0,,,,,,,40.0,0,6.666666666666667
20079,40.0,12.5,5,11.11111111111111,50.0,25.0,0.0,25.0,,,,,,,80.0,50,3.3333333333333335
20080,,0.0,0,0.0,,,0.0,,,,,,,,90.0,0,0.0
20081,,0.0,0,0.0,100.0,75.0,50.0,75.0,,,,,,,60.0,0,0.0
20082,75.0,31.25,5,11.11111111111111,25.0,0.0,0.0,0.0,,,,,,,,100,0.0
20083,,0.0,0,0.0,,,,,,,,,,,,0,13.333333333333334
20084,75.0,12.5,2,4.444444444444445,100.0,25.0,50.0,25.0,100.0,75.0,75.0,75.0,50.0,100.0,70.0,0,6.666666666666667
20085,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20086,0.0,0.0,10,22.22222222222222,0.0,0.0,100.0,,,,,,,,,0,0.0
20087,0.0,0.0,2,4.444444444444445,25.0,25.0,100.0,0.0,,,,,,,80.0,0,0.0
20088,100.0,37.5,12,26.666666666666668,100.0,50.0,0.0,25.0,,,,,,,30.0,0,10.0
20089,,0.0,0,0.0,,,,,,,,,,,100.0,0,6.666666666666667
20090,75.0,12.5,2,4.444444444444445,50.0,50.0,0.0,25.0,,,,,,,50.0,0,6.666666666666667
20091,100.0,25.0,13,28.888888888888886,75.0,25.0,0.0,25.0,75.0,50.0,25.0,75.0,25.0,50.0,,50,10.0
20092,0.0,0.0,1,2.2222222222222223,50.0,25.0,100.0,,,,,,,,80.0,0,0.0
20093,,0.0,0,0.0,,,100.0,,,,,,,,70.0,0,3.3333333333333335
20094,,0.0,0,0.0,,,,,,,,,,,,0,16.666666666666664
20095,75.0,12.5,6,13.333333333333334,50.0,0.0,50.0,25.0,,,,,,,,50,10.0
20096,100.0,18.75,1,2.2222222222222223,75.0,25.0,0.0,25.0,37.5,50.0,0.0,50.0,75.0,0.0,80.0,0,6.666666666666667
20097,,0.0,0,0.0,,,0.0,,,,,,,,80.0,0,0.0
20098,100.0,6.25,17,37.77777777777778,25.0,0.0,0.0,0.0,,,,,,,100.0,0,3.3333333333333335
20099,100.0,0.0,4,8.88888888888889,50.0,75.0,0.0,75.0,,,,,,,70.0,0,6.666666666666667
20100,0.0,0.0,1,2.2222222222222223,25.0,0.0,0.0,,,,,,,,80.0,0,0.0
20101,75.0,6.25,8,17.77777777777778,75.0,75.0,0.0,75.0,,,,,,,100.0,50,0.0
20102,0.0,0.0,4,8.88888888888889,50.0,,0.0,,,,,,,,60.0,0,3.3333333333333335
20103,,6.25,3,6.666666666666667,100.0,50.0,0.0,75.0,75.0,100.0,75.0,50.0,75.0,0.0,70.0,0,3.3333333333333335
20104,100.0,12.5,12,26.666666666666668,50.0,25.0,50.0,0.0,,,,,,,,50,3.3333333333333335
20105,75.0,0.0,9,20.0,25.0,75.0,0.0,25.0,,,,,,,80.0,0,0.0
20106,100.0,43.75,7,15.555555555555555,75.0,50.0,50.0,50.0,50.0,50.0,75.0,75.0,50.0,50.0,80.0,100,16.666666666666664
20107,,0.0,0,0.0,,,0.0,,,,,,,,60.0,0,0.0
20108,75.0,0.0,3,6.666666666666667,,,0.0,,,,,,,,100.0,0,0.0
20109,0.0,0.0,3,6.666666666666667,0.0,0.0,0.0,,,,,,,,,0,0.0
20110,75.0,0.0,4,8.88888888888889,50.0,25.0,50.0,25.0,12.5,0.0,0.0,50.0,0.0,0.0,80.0,0,16.666666666666664
20111,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20112,100.0,43.75,4,8.88888888888889,75.0,75.0,0.0,75.0,62.5,75.0,75.0,75.0,75.0,25.0,80.0,0,10.0
20113,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20114,100.0,18.75,5,11.11111111111111,100.0,25.0,0.0,25.0,100.0,100.0,75.0,100.0,75.0,50.0,80.0,0,10.0
20115,0.0,0.0,3,6.666666666666667,0.0,0.0,0.0,,,,,,,,40.0,0,0.0
20116,,0.0,0,0.0,,,,,,,,,,,,0,0.0
20117,100.0,25.0,4,8.88888888888889,75.0,75.0,50.0,75.0,62.5,75.0,50.0,50.0,50.0,25.0,70.0,50,13.333333333333334
20118,100.0,25.0,7,15.555555555555555,75.0,50.0,0.0,50.0,75.0,75.0,50.0,100.0,25.0,50.0,90.0,0,3.3333333333333335
20119,100.0,0.0,5,11.11111111111111,75.0,75.0,0.0,75.0,,,,,,,50.0,0,0.0
20120,100.0,6.25,1,2.2222222222222223,100.0,75.0,100.0,50.0,,,,,,,70.0,0,0.0
20121,40.0,0.0,0,0.0,50.0,50.0,50.0,75.0,,,,,,,80.0,0,6.666666666666667
20122,40.0,6.25,0,0.0,50.0,50.0,50.0,50.0,,,,,,,100.0,0,0.0
20123,0.0,0.0,2,4.444444444444445,0.0,0.0,0.0,,,,,,,,100.0,0,0.0
20124,100.0,12.5,8,17.77777777777778,50.0,25.0,50.0,25.0,50.0,75.0,0.0,100.0,75.0,0.0,70.0,0,0.0
20125,,0.0,0,0.0,,,,,,,,,,,,0,6.666666666666667
20126,100.0,12.5,3,6.666666666666667,50.0,75.0,0.0,50.0,37.5,50.0,0.0,25.0,50.0,0.0,80.0,0,0.0
20127,40.0,12.5,2,4.444444444444445,100.0,75.0,0.0,75.0,87.5,75.0,25.0,100.0,100.0,50.0,,50,0.0
20128,0.0,0.0,1,2.2222222222222223,0.0,0.0,0.0,,,,,,,,90.0,0,0.0
20129,100.0,25.0,2,4.444444444444445,75.0,0.0,0.0,0.0,,,,,,,100.0,0,0.0
20130,75.0,0.0,0,0.0,50.0,50.0,50.0,75.0,,,,,,,80.0,0,0.0
20131,40.0,0.0,0,0.0,50.0,75.0,0.0,,,,,,,,,0,0.0
20132,100.0,50.0,11,24.444444444444443,100.0,100.0,0.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,50,16.666666666666664
20133,40.0,0.0,5,11.11111111111111,50.0,25.0,0.0,50.0,,,,,,,80.0,0,0.0
20134,0.0,0.0,0,0.0,75.0,75.0,,,,,,,,,,0,0.0
20135,75.0,6.25,2,4.444444444444445,25.0,0.0,0.0,25.0,75.0,100.0,50.0,0.0,0.0,0.0,70.0,0,0.0
20136,100.0,18.75,7,15.555555555555555,75.0,50.0,100.0,50.0,87.5,75.0,50.0,75.0,75.0,50.0,50.0,50,13.333333333333334
